### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Tue Sep 19 07:46:50 2006
Levelengine_version 1


Background_color_1 130 200 230
Background_color_2 210 220 250

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Enemy JPIRANHA 6075 234 2 200
Enemy JPIRANHA 6408 234 2 200
Enemy JPIRANHA 6965 234 2 200
Enemy JPIRANHA 8736 234 2 200
Enemy JPIRANHA 9012 234 2 200
Enemy JPIRANHA 9584 234 2 200
Enemy JPIRANHA 9870 234 2 200
Enemy JPIRANHA 10863 234 2 200
Enemy JPIRANHA 11091 234 2 200
Enemy JPIRANHA 11762 234 2 200
Enemy JPIRANHA 12919 234 2 200
Enemy JPIRANHA 13162 234 2 200
Enemy JPIRANHA 14325 234 2 200
Enemy JPIRANHA 15087 234 2 200
Enemy TURTLE 453 248 1
Enemy TURTLE 716 249 1
Enemy TURTLE 1464 249 1
Enemy TURTLE 1891 249 1
Enemy TURTLE 2868 249 1
Enemy TURTLE 3255 249 1
Enemy TURTLE 4471 249 1
Enemy TURTLE 5547 249 1
Enemy TURTLE 6331 249 1
Enemy TURTLE 7147 249 1
Enemy TURTLE 8226 249 1
Enemy TURTLE 8896 249 1
Enemy TURTLE 9736 249 1
Enemy TURTLE 10254 249 1
Enemy TURTLE 11029 249 1
Enemy TURTLE 11927 249 1
Enemy TURTLE 12652 249 1
Enemy TURTLE 13745 249 1
Enemy TURTLE 14468 249 1
Enemy GOOMBA 1593 216 7 0
Enemy GOOMBA 2015 217 7 0
Enemy GOOMBA 3045 217 7 0
Enemy GOOMBA 4688 217 7 0
Enemy GOOMBA 5693 217 7 0
Enemy GOOMBA 6548 217 7 0
Enemy GOOMBA 7520 217 7 0
Enemy GOOMBA 8490 217 7 0
Enemy GOOMBA 9215 217 7 0
Enemy GOOMBA 10129 217 7 0
Enemy GOOMBA 11230 217 7 0
Enemy GOOMBA 11655 217 7 0
Enemy GOOMBA 11492 217 7 0
Enemy GOOMBA 12539 217 7 0
Enemy GOOMBA 13076 217 7 0
Enemy GOOMBA 13540 217 7 0
Enemy GOOMBA 13875 217 7 0
Enemy GOOMBA 14736 217 7 0
Enemy GOOMBA 14941 217 7 0
Enemy TURTLE 4197 2088 1
Enemy TURTLE 3982 2091 1
Enemy TURTLE 709 -2475 1

### Active Objects ###
ClimbSprite ground/jungle_1/beanstalk.png 4115 674 HALFMASSIVE
ClimbSprite ground/jungle_1/beanstalk.png 4196 653 HALFMASSIVE
ClimbSprite ground/green_1/hedges/big_1.png 4041 438 HALFMASSIVE
Sprite ground/green_1/ground/left.png 7243 124 HALFMASSIVE
Sprite ground/green_1/ground/left.png 7243 78 HALFMASSIVE
Sprite slider/grey_1/slider_left.png 13440 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13476 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13492 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13508 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13524 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13540 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13556 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13572 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13588 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13604 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13620 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13636 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13652 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13668 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13684 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13700 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13716 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13732 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13748 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13764 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13780 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13796 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13812 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13828 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13844 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13860 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13876 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13892 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13908 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13924 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13940 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13956 171 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 13972 171 HALFMASSIVE
Sprite slider/grey_1/slider_right.png 13988 171 HALFMASSIVE
Sprite pipes/green/left.png 7194 122 HALFMASSIVE
Sprite pipes/green/up.png 7310 221 HALFMASSIVE
ClimbSprite ground/jungle_1/beanstalk.png 4289 511 HALFMASSIVE
ClimbSprite ground/green_1/hedges/big_1.png 3958 357 HALFMASSIVE
ClimbSprite ground/green_1/hedges/big_1.png 4131 329 HALFMASSIVE
ClimbSprite ground/green_1/hedges/big_1.png 3811 328 HALFMASSIVE
ClimbSprite ground/green_1/hedges/medium_1.png 3996 216 HALFMASSIVE
EnemyStopper 1045 181
EnemyStopper 1372 186
EnemyStopper 2120 181
EnemyStopper 2440 181
EnemyStopper 3369 181
EnemyStopper 3722 181
EnemyStopper 5068 181
EnemyStopper 5456 181
EnemyStopper 6632 181
EnemyStopper 6856 181
EnemyStopper 7814 181
EnemyStopper 8187 181
EnemyStopper 9303 181
EnemyStopper 9524 181
EnemyStopper 10473 181
EnemyStopper 10750 181
EnemyStopper 12089 182
EnemyStopper 12385 182
EnemyStopper 13333 182
EnemyStopper 13445 182
EnemyStopper 14024 182
EnemyStopper 14190 182
EnemyStopper 15404 182
Moon 6941 77
BonusBox 1548 350 AUTO
BonusBox 8164 214 AUTO
BonusBox 9290 214 AUTO
Levelexit 15344 227 0 
Cloud 4517 2056 800 7.000000
Cloud 4998 2024 800 7.000000
Cloud 5407 2024 800 7.000000
Cloud 5758 2024 800 7.000000
Cloud 6186 2024 800 7.000000
Cloud 6674 2024 800 7.000000
Cloud 7138 2024 800 7.000000
Cloud 7570 2024 800 7.000000
Cloud 8015 2024 800 7.000000
Cloud 8481 2024 800 7.000000
Cloud 8951 2024 800 7.000000
Cloud 9508 2024 800 7.000000
Cloud 9993 2024 800 7.000000
Cloud 10461 2024 800 7.000000
Cloud 10889 2024 800 7.000000
Cloud 11337 2024 800 7.000000
Cloud 11826 2024 800 7.000000
Cloud 12289 2024 800 7.000000
Cloud 12721 2024 800 7.000000
Cloud 13184 2024 800 7.000000
Cloud 13632 2024 800 7.000000
Cloud 14044 2024 800 7.000000
GoldBox 1592 350 4 1
GoldBox 1636 350 2 1
GoldBox 4349 1323 4 1
GoldBox 4393 1323 4 1
GoldBox 4349 1495 4 1
GoldBox 4393 1667 4 1
GoldBox 4349 1839 4 1
GoldBox 4393 2011 4 1
GoldBox 6941 160 2 1
GoldBox 6985 160 2 5
GoldBox 7029 160 2 5
GoldBox 7073 160 2 5
GoldBox 7117 160 2 5
GoldBox 4221 2011 4 1
GoldBox 4178 2011 4 1
GoldBox 4135 2011 4 1
GoldBox 4135 1968 4 1
GoldBox 4135 1925 4 1
GoldBox 4135 1882 4 1
GoldBox 4135 1839 4 1
GoldBox 4135 1796 4 1
GoldBox 4135 1753 4 1
GoldBox 4264 2011 4 1
EnemyStopper 4310 2033
EnemyStopper 4122 2045
EnemyStopper 4048 2031
EnemyStopper 3858 2030
Goldpiece 384 420 4
Goldpiece 422 420 4
Goldpiece 460 420 4
Goldpiece 498 420 4
Goldpiece 1801 420 4
Goldpiece 2958 420 4
Goldpiece 4488 420 4
Goldpiece 5982 420 4
Goldpiece 7179 420 4
Goldpiece 7721 420 4
Goldpiece 8616 420 4
Goldpiece 8987 420 4
Goldpiece 9790 420 4
Goldpiece 10148 420 4
Goldpiece 10632 420 4
Goldpiece 11449 420 4
Goldpiece 11805 420 4
Goldpiece 12199 420 4
Goldpiece 12793 420 4
Goldpiece 13211 420 4
Goldpiece 13675 420 4
Goldpiece 14006 420 4
Goldpiece 14491 420 4
Goldpiece 14864 420 4
Goldpiece 15219 420 4
Goldpiece 15181 420 4
Goldpiece 15143 420 4
Goldpiece 15105 420 4
Goldpiece 15067 420 4
Goldpiece 14826 420 4
Goldpiece 14788 420 4
Goldpiece 14750 420 4
Goldpiece 14712 420 4
Goldpiece 14453 420 4
Goldpiece 14415 420 4
Goldpiece 14377 420 4
Goldpiece 14339 420 4
Goldpiece 13968 420 4
Goldpiece 13930 420 4
Goldpiece 13892 420 4
Goldpiece 13854 420 4
Goldpiece 13637 420 4
Goldpiece 13599 420 4
Goldpiece 13561 420 4
Goldpiece 13523 420 4
Goldpiece 13173 420 4
Goldpiece 13135 420 4
Goldpiece 13097 420 4
Goldpiece 13059 420 4
Goldpiece 12755 420 4
Goldpiece 12717 420 4
Goldpiece 12679 420 4
Goldpiece 12641 420 4
Goldpiece 12161 420 4
Goldpiece 12123 420 4
Goldpiece 12237 420 4
Goldpiece 12275 420 4
Goldpiece 11767 420 4
Goldpiece 11729 420 4
Goldpiece 11691 420 4
Goldpiece 11653 420 4
Goldpiece 11411 420 4
Goldpiece 11373 420 4
Goldpiece 11335 420 4
Goldpiece 11297 420 4
Goldpiece 10670 420 4
Goldpiece 10708 420 4
Goldpiece 10594 420 4
Goldpiece 10556 420 4
Goldpiece 10186 420 4
Goldpiece 10224 420 4
Goldpiece 10110 420 4
Goldpiece 10072 420 4
Goldpiece 9828 420 4
Goldpiece 9866 420 4
Goldpiece 9752 420 4
Goldpiece 9714 420 4
Goldpiece 9025 420 4
Goldpiece 9063 420 4
Goldpiece 8949 420 4
Goldpiece 8911 420 4
Goldpiece 8578 420 4
Goldpiece 8540 420 4
Goldpiece 8502 420 4
Goldpiece 8464 420 4
Goldpiece 7759 420 4
Goldpiece 7797 420 4
Goldpiece 7835 420 4
Goldpiece 7683 420 4
Goldpiece 7141 420 4
Goldpiece 7103 420 4
Goldpiece 7065 420 4
Goldpiece 7027 420 4
Goldpiece 5944 420 4
Goldpiece 5906 420 4
Goldpiece 5868 420 4
Goldpiece 6020 420 4
Goldpiece 4526 420 4
Goldpiece 4564 420 4
Goldpiece 4602 420 4
Goldpiece 4640 420 4
Goldpiece 2920 420 4
Goldpiece 2882 420 4
Goldpiece 2996 420 4
Goldpiece 3034 420 4
Goldpiece 1839 420 4
Goldpiece 1877 420 4
Goldpiece 1915 420 4
Goldpiece 1953 420 4
Goldpiece 536 420 4
Goldpiece 3980 674 4
Goldpiece 3891 712 4
Goldpiece 3978 845 4
Goldpiece 4154 1021 4
Goldpiece 4331 1196 4
GoldBox 4006 1753 4 1
GoldBox 4006 1796 4 1
GoldBox 4006 1839 4 1
GoldBox 4006 1882 4 1
GoldBox 4006 1925 4 1
GoldBox 4006 1968 4 1
GoldBox 4006 2011 4 1
GoldBox 3963 2011 4 1
GoldBox 3920 2011 4 1
GoldBox 3877 2011 4 1
BonusBox 369 380 AUTO
GoldBox 412 380 4 1
GoldBox 455 380 4 1
GoldBox 498 380 4 1
GoldBox 541 380 4 1
