### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Wed Oct 25 18:25:19 2006
Levelengine_version 1

version 0.1a

Background_color_1 255 255 255
Background_color_2 50 90 200

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Sprite ground/green_1/hedges/small_1.png 3380 266 PASSIVE
Sprite ground/green_1/ground/left.png 5891 183 PASSIVE
Sprite ground/green_1/ground/middle.png 5654 19 PASSIVE
Sprite ground/green_1/ground/middle.png 5713 19 PASSIVE
Sprite ground/green_1/ground/middle.png 5772 19 PASSIVE
Sprite ground/green_1/ground/middle.png 5831 19 PASSIVE
Sprite ground/green_1/ground/left.png 5891 137 PASSIVE
Sprite ground/green_1/ground/middle.png 5890 19 PASSIVE
Sprite ground/green_1/ground/middle.png 5949 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6008 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6067 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6126 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6185 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6244 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6303 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6362 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6421 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6480 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6539 19 PASSIVE
Sprite ground/green_1/ground/middle.png 5946 183 PASSIVE
Sprite ground/green_1/ground/middle.png 5946 137 PASSIVE
Sprite ground/green_1/ground/right.png 6005 183 PASSIVE
Sprite ground/green_1/ground/right.png 6005 137 PASSIVE
Sprite ground/green_1/ground/left.png 6185 283 PASSIVE
Sprite ground/green_1/ground/left.png 6185 237 PASSIVE
Sprite ground/green_1/ground/left.png 6185 191 PASSIVE
Sprite ground/green_1/ground/middle.png 6240 283 PASSIVE
Sprite ground/green_1/ground/middle.png 6240 237 PASSIVE
Sprite ground/green_1/ground/middle.png 6240 191 PASSIVE
Sprite ground/green_1/ground/right.png 6299 283 PASSIVE
Sprite ground/green_1/ground/right.png 6299 237 PASSIVE
Sprite ground/green_1/ground/right.png 6299 191 PASSIVE
Sprite ground/green_1/ground/left.png 6478 359 PASSIVE
Sprite ground/green_1/ground/left.png 6478 313 PASSIVE
Sprite ground/green_1/ground/left.png 6478 267 PASSIVE
Sprite ground/green_1/ground/middle.png 6533 359 PASSIVE
Sprite ground/green_1/ground/middle.png 6533 313 PASSIVE
Sprite ground/green_1/ground/middle.png 6533 267 PASSIVE
Sprite ground/green_1/ground/right.png 6592 359 PASSIVE
Sprite ground/green_1/ground/right.png 6592 313 PASSIVE
Sprite ground/green_1/ground/right.png 6592 267 PASSIVE
Sprite ground/green_1/ground/middle.png 6598 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6657 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6716 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6775 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6834 19 PASSIVE
Sprite ground/green_1/ground/middle.png 6893 19 PASSIVE
Sprite ground/green_1/ground/left.png 6478 221 PASSIVE
Sprite ground/green_1/ground/middle.png 6533 221 PASSIVE
Sprite ground/green_1/ground/right.png 6592 221 PASSIVE
Sprite ground/green_1/ground/left.png 6478 175 PASSIVE
Sprite ground/green_1/ground/left.png 6478 129 PASSIVE
Sprite ground/green_1/ground/middle.png 6533 175 PASSIVE
Sprite ground/green_1/ground/middle.png 6533 129 PASSIVE
Sprite ground/green_1/ground/right.png 6592 175 PASSIVE
Sprite ground/green_1/ground/right.png 6592 129 PASSIVE
Sprite ground/green_1/ground/left.png 6185 145 PASSIVE
Sprite ground/green_1/ground/left.png 6185 99 PASSIVE
Sprite ground/green_1/ground/middle.png 6240 145 PASSIVE
Sprite ground/green_1/ground/middle.png 6240 99 PASSIVE
Sprite ground/green_1/ground/right.png 6299 145 PASSIVE
Sprite ground/green_1/ground/right.png 6299 99 PASSIVE
Sprite ground/green_1/hedges/big_1.png 6299 223 PASSIVE
Sprite ground/green_1/hedges/small_2.png 6242 345 PASSIVE
Sprite ground/green_1/ground/left.png 6820 393 PASSIVE
Sprite ground/green_1/ground/middle.png 6875 393 PASSIVE
Sprite ground/green_1/ground/right.png 7347 393 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 393 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 393 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 393 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 393 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 393 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 393 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 393 PASSIVE
Sprite ground/green_1/ground/left.png 6820 348 PASSIVE
Sprite ground/green_1/ground/middle.png 6875 348 PASSIVE
Sprite ground/green_1/ground/right.png 7347 348 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 348 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 348 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 348 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 348 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 348 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 348 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 348 PASSIVE
Sprite ground/green_1/ground/left.png 6820 302 PASSIVE
Sprite ground/green_1/ground/middle.png 6875 302 PASSIVE
Sprite ground/green_1/ground/right.png 7347 302 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 302 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 302 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 302 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 302 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 302 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 302 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 302 PASSIVE
Sprite ground/green_1/ground/left.png 6820 257 PASSIVE
Sprite ground/green_1/ground/middle.png 6875 257 PASSIVE
Sprite ground/green_1/ground/right.png 7347 257 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 257 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 257 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 257 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 257 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 257 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 257 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 257 PASSIVE
Sprite ground/green_1/ground/left.png 6820 211 PASSIVE
Sprite ground/green_1/ground/middle.png 6875 211 PASSIVE
Sprite ground/green_1/ground/right.png 7347 211 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 211 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 211 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 211 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 211 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 211 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 211 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 211 PASSIVE
Sprite ground/green_1/ground/left.png 6820 166 PASSIVE
Sprite ground/green_1/ground/middle.png 6875 166 PASSIVE
Sprite ground/green_1/ground/right.png 7347 166 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 166 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 166 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 166 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 166 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 166 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 166 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 166 PASSIVE
Sprite ground/green_1/ground/right.png 7347 120 PASSIVE
Sprite ground/green_1/ground/middle.png 6934 120 PASSIVE
Sprite ground/green_1/ground/middle.png 6993 120 PASSIVE
Sprite ground/green_1/ground/middle.png 7052 120 PASSIVE
Sprite ground/green_1/ground/middle.png 7111 120 PASSIVE
Sprite ground/green_1/ground/middle.png 7170 120 PASSIVE
Sprite ground/green_1/ground/middle.png 7229 120 PASSIVE
Sprite ground/green_1/ground/middle.png 7288 120 PASSIVE
Sprite ground/green_1/ground/middle.png 6952 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7011 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7070 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7129 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7188 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7247 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7306 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7365 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7424 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7483 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7542 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7601 19 PASSIVE
Sprite ground/green_1/hedges/medium_2.png 6933 483 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 5917 110 PASSIVE
Sprite ground/green_1/ground/left.png 7137 622 PASSIVE
Sprite ground/green_1/ground/middle.png 7192 622 PASSIVE
Sprite ground/green_1/ground/middle.png 7251 622 PASSIVE
Sprite ground/green_1/ground/right.png 7310 622 PASSIVE
Sprite ground/green_1/ground/left.png 7137 576 PASSIVE
Sprite ground/green_1/ground/middle.png 7192 576 PASSIVE
Sprite ground/green_1/ground/middle.png 7251 576 PASSIVE
Sprite ground/green_1/ground/right.png 7310 576 PASSIVE
Sprite ground/green_1/ground/left.png 7137 530 PASSIVE
Sprite ground/green_1/ground/middle.png 7192 530 PASSIVE
Sprite ground/green_1/ground/middle.png 7251 530 PASSIVE
Sprite ground/green_1/ground/right.png 7310 530 PASSIVE
Sprite ground/green_1/ground/left.png 7137 484 PASSIVE
Sprite ground/green_1/ground/middle.png 7192 484 PASSIVE
Sprite ground/green_1/ground/middle.png 7251 484 PASSIVE
Sprite ground/green_1/ground/right.png 7310 484 PASSIVE
Sprite clouds/default_1/2_small.png 7517 782 PASSIVE
Sprite clouds/default_1/2_big.png 6148 664 PASSIVE
Sprite clouds/default_1/2_small.png 5017 624 PASSIVE
Sprite ground/green_1/ground/middle.png 7660 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7719 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7778 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7837 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7896 19 PASSIVE
Sprite ground/green_1/ground/middle.png 7955 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8014 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8073 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8132 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8191 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8250 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8309 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8368 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8427 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8486 19 PASSIVE
Sprite ground/green_1/ground/middle.png 8793 219 PASSIVE
Sprite ground/green_1/ground/middle.png 8793 173 PASSIVE
Sprite ground/green_1/ground/middle.png 8793 127 PASSIVE
Sprite ground/green_1/ground/middle.png 8793 81 PASSIVE
Sprite ground/green_1/ground/middle.png 8793 35 PASSIVE
Sprite ground/green_1/ground/middle.png 8852 219 PASSIVE
Sprite ground/green_1/ground/middle.png 8852 173 PASSIVE
Sprite ground/green_1/ground/middle.png 8852 127 PASSIVE
Sprite ground/green_1/ground/middle.png 8852 81 PASSIVE
Sprite ground/green_1/ground/middle.png 8852 35 PASSIVE
Sprite ground/green_1/ground/middle.png 8911 219 PASSIVE
Sprite ground/green_1/ground/middle.png 8911 173 PASSIVE
Sprite ground/green_1/ground/middle.png 8911 127 PASSIVE
Sprite ground/green_1/ground/middle.png 8911 81 PASSIVE
Sprite ground/green_1/ground/middle.png 8911 35 PASSIVE
Sprite ground/green_1/ground/middle.png 8970 219 PASSIVE
Sprite ground/green_1/ground/middle.png 8970 173 PASSIVE
Sprite ground/green_1/ground/middle.png 8970 127 PASSIVE
Sprite ground/green_1/ground/middle.png 8970 81 PASSIVE
Sprite ground/green_1/ground/middle.png 8970 35 PASSIVE
Sprite ground/yoshi_1/extra_1_green.png 7283 104 PASSIVE
Sprite ground/green_1/plant_m.png 7552 81 PASSIVE
Sprite clouds/default_1/2_small.png 8550 1008 PASSIVE
Sprite clouds/default_1/2_big.png 9118 643 PASSIVE
Sprite signs/default_1/1_ending.png 10028 237 PASSIVE
Sprite ground/green_1/ground/middle.png 9845 127 PASSIVE
Sprite ground/green_1/ground/middle.png 9845 81 PASSIVE
Sprite ground/green_1/ground/middle.png 9845 35 PASSIVE
Sprite ground/green_1/ground/middle.png 9904 127 PASSIVE
Sprite ground/green_1/ground/middle.png 9904 81 PASSIVE
Sprite ground/green_1/ground/middle.png 9904 35 PASSIVE
Sprite ground/green_1/ground/middle.png 9963 127 PASSIVE
Sprite ground/green_1/ground/middle.png 9963 81 PASSIVE
Sprite ground/green_1/ground/middle.png 9963 35 PASSIVE
Sprite ground/green_1/ground/middle.png 10022 127 PASSIVE
Sprite ground/green_1/ground/middle.png 10022 81 PASSIVE
Sprite ground/green_1/ground/middle.png 10022 35 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10449 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10508 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10567 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10626 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10685 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10744 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10803 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10862 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10921 36 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 404 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 358 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 312 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 266 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 220 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 174 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 128 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 82 PASSIVE
Sprite ground/green_1/ground/middle.png 10980 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 781 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 735 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 689 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 643 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 597 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 551 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 505 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 459 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 413 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 781 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 735 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 689 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 643 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 597 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 551 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 505 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 459 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 413 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 781 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 735 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 689 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 643 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 597 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 551 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 505 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 459 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 413 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 404 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 358 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 312 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 266 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 220 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 174 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 128 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 82 PASSIVE
Sprite ground/green_1/ground/middle.png 11039 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 404 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 358 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 312 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 266 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 220 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 174 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 128 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 82 PASSIVE
Sprite ground/green_1/ground/middle.png 11098 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 404 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 358 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 312 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 266 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 220 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 174 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 128 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 82 PASSIVE
Sprite ground/green_1/ground/middle.png 11157 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 404 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 358 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 312 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 266 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 220 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 174 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 128 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 82 PASSIVE
Sprite ground/green_1/ground/middle.png 11216 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 404 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 358 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 312 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 266 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 220 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 174 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 128 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 82 PASSIVE
Sprite ground/green_1/ground/middle.png 11275 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 404 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 358 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 312 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 266 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 220 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 174 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 128 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 82 PASSIVE
Sprite ground/green_1/ground/middle.png 11334 36 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 367 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 321 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 275 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 229 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 183 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 367 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 321 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 275 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 229 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 183 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 367 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 321 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 275 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 229 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 183 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 137 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 91 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 45 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 137 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 91 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 45 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 137 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 91 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 45 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 781 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 735 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 689 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 644 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 598 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 552 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 506 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 460 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 414 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 368 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 322 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 276 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 230 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 184 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 138 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 92 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 46 PASSIVE
Sprite game/level/door_yellow_1.png 11256 550 PASSIVE
Sprite ground/green_1/hedges/small_1.png 7814 107 PASSIVE
Sprite ground/green_1/hedges/big_1.png 8246 223 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 8839 311 PASSIVE
Sprite ground/green_1/hedges/small_1.png 9800 216 PASSIVE
Sprite ground/green_1/hedges/small_2.png 10915 466 PASSIVE
Sprite ground/green_1/hedges/medium_2.png 10483 494 PASSIVE
Sprite ground/green_2/hedges/small_1.png 11316 483 PASSIVE
Sprite ground/green_2/hedges/big_1.png 7231 797 PASSIVE
Sprite ground/green_1/plant_l.png 9368 168 PASSIVE
Sprite ground/green_1/plant_m.png 9648 168 PASSIVE
Sprite ground/green_1/plant_r.png 10056 191 PASSIVE
Sprite ground/green_1/plant_m.png 6496 422 PASSIVE
Sprite ground/green_1/plant_l.png 6023 247 PASSIVE
Sprite ground/green_1/ground/middle.png 11689 219 PASSIVE
Sprite ground/green_1/ground/middle.png 11689 173 PASSIVE
Sprite ground/green_1/ground/middle.png 11689 127 PASSIVE
Sprite ground/green_1/ground/middle.png 11689 81 PASSIVE
