### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Wed Oct 25 16:05:28 2006
Levelengine_version 1

version 0.1a

Background_color_1 255 255 255
Background_color_2 50 90 200

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Sprite ground/green_1/ground/middle.png 7883 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7942 155 PASSIVE
Sprite ground/green_1/ground/middle.png 7824 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7883 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7942 109 PASSIVE
Sprite ground/green_1/ground/middle.png 7824 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7883 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7942 64 PASSIVE
Sprite ground/green_1/ground/middle.png 7824 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7883 18 PASSIVE
Sprite ground/green_1/ground/middle.png 7942 18 PASSIVE
Sprite ground/green_1/ground/middle.png 8188 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8188 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8188 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8188 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8247 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8306 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8365 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8247 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8306 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8365 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8247 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8306 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8365 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8247 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8306 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8365 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8424 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8424 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8424 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8424 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8483 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8542 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8601 154 PASSIVE
Sprite ground/green_1/ground/middle.png 8483 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8542 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8601 108 PASSIVE
Sprite ground/green_1/ground/middle.png 8483 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8542 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8601 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8483 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8542 17 PASSIVE
Sprite ground/green_1/ground/middle.png 8601 17 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 560 PASSIVE
Sprite ground/green_1/ground/middle.png 7878 560 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 560 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 560 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 560 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 560 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 560 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 560 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 514 PASSIVE
Sprite ground/green_1/ground/middle.png 7878 514 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 514 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 514 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 514 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 514 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 514 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 514 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 468 PASSIVE
Sprite ground/green_1/ground/middle.png 7878 468 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 468 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 468 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 468 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 468 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 468 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 468 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 422 PASSIVE
Sprite ground/green_1/ground/middle.png 7878 422 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 422 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 422 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 422 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 422 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 422 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 422 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 376 PASSIVE
Sprite ground/green_1/ground/middle.png 7878 376 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 376 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 376 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 376 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 376 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 376 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 376 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 330 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 330 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 330 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 330 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 330 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 330 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 330 PASSIVE
Sprite ground/green_1/ground/middle.png 7819 284 PASSIVE
Sprite ground/green_1/ground/middle.png 7878 284 PASSIVE
Sprite ground/green_1/ground/middle.png 7937 284 PASSIVE
Sprite ground/green_1/ground/middle.png 7996 284 PASSIVE
Sprite ground/green_1/ground/middle.png 8055 284 PASSIVE
Sprite ground/green_1/ground/middle.png 8114 284 PASSIVE
Sprite ground/green_1/ground/middle.png 8173 284 PASSIVE
Sprite ground/green_1/ground/middle.png 8232 284 PASSIVE
Sprite ground/green_1/ground/middle.png 8107 10 PASSIVE
Sprite ground/green_1/ground/middle.png 8048 10 PASSIVE
Sprite ground/green_1/ground/middle.png 8048 193 PASSIVE
Sprite ground/green_1/ground/middle.png 8107 193 PASSIVE
Sprite ground/green_1/ground/middle.png 8048 147 PASSIVE
Sprite ground/green_1/ground/middle.png 8107 147 PASSIVE
Sprite ground/green_1/ground/middle.png 8048 101 PASSIVE
Sprite ground/green_1/ground/middle.png 8107 101 PASSIVE
Sprite ground/green_1/ground/middle.png 8048 55 PASSIVE
Sprite ground/green_1/ground/middle.png 8107 55 PASSIVE
Sprite ground/green_1/ground/right_down.png 8166 1469 PASSIVE
Sprite ground/green_1/ground/left_down.png 7640 1469 PASSIVE
Sprite ground/green_1/hedges/big_1.png 7727 360 PASSIVE
Sprite ground/green_1/hedges/small_2.png 8514 216 PASSIVE
Sprite ground/green_1/hedges/medium_2.png 8131 649 PASSIVE
Sprite ground/green_1/hedges/small_2.png 7320 372 PASSIVE
Sprite ground/green_1/hedges/medium_1.png 5948 472 PASSIVE
Sprite ground/green_1/hedges/small_1.png 5469 690 PASSIVE
Sprite ground/green_2/hedges/big_1.png 3759 171 PASSIVE
Sprite ground/green_1/hedges/medium_2.png 3277 87 PASSIVE
Sprite ground/green_1/hedges/small_2.png 3093 465 PASSIVE
Sprite ground/green_2/hedges/small_2.png 2303 383 PASSIVE
Sprite ground/green_2/hedges/small_1.png 5373 114 PASSIVE
Sprite ground/green_1/hedges/small_1.png 7983 1558 PASSIVE
Sprite ground/green_2/hedges/small_1.png 7676 1547 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 476 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 430 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 384 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 338 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 292 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 246 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 200 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 155 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 109 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 63 PASSIVE
Sprite ground/green_1/ground/middle.png 8997 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 476 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 430 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9056 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 476 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 430 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9115 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 476 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 430 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9174 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 476 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 430 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9233 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 430 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9292 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9351 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9410 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9469 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 384 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 338 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 292 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 246 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 200 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 155 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 109 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 63 PASSIVE
Sprite ground/green_1/ground/middle.png 9528 17 PASSIVE
Sprite ground/green_1/ground/middle.png 9952 242 PASSIVE
Sprite ground/green_1/ground/middle.png 9952 196 PASSIVE
Sprite ground/green_1/ground/middle.png 9952 150 PASSIVE
Sprite ground/green_1/ground/middle.png 9952 104 PASSIVE
Sprite ground/green_1/ground/middle.png 9952 58 PASSIVE
Sprite ground/green_1/ground/middle.png 9952 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10011 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10011 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10011 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10011 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10011 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10011 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10070 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10070 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10070 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10070 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10070 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10070 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10129 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10129 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10129 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10129 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10129 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10129 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10188 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10188 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10188 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10188 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10188 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10188 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10247 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10247 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10247 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10247 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10247 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10247 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10306 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10306 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10306 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10306 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10306 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10306 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10365 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10365 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10365 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10365 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10365 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10365 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10424 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10424 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10424 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10424 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10424 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10424 12 PASSIVE
Sprite game/level/door_yellow_1.png 10808 556 PASSIVE
Sprite ground/green_1/ground/middle.png 10483 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10483 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10483 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10483 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10483 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10483 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10542 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10542 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10542 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10542 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10542 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10542 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10601 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10601 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10601 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10601 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10601 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10601 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10660 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10660 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10660 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10660 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10660 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10660 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10716 318 PASSIVE
Sprite ground/green_1/ground/middle.png 10716 364 PASSIVE
Sprite ground/green_1/ground/middle.png 10716 410 PASSIVE
Sprite ground/green_1/ground/middle.png 10775 318 PASSIVE
Sprite ground/green_1/ground/middle.png 10775 364 PASSIVE
Sprite ground/green_1/ground/middle.png 10775 410 PASSIVE
Sprite ground/green_1/ground/middle.png 10834 318 PASSIVE
Sprite ground/green_1/ground/middle.png 10834 364 PASSIVE
Sprite ground/green_1/ground/middle.png 10834 410 PASSIVE
Sprite ground/green_1/ground/middle.png 10719 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10719 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10719 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10719 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10719 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10719 12 PASSIVE
Sprite ground/green_1/ground/middle.png 10778 242 PASSIVE
Sprite ground/green_1/ground/middle.png 10778 196 PASSIVE
Sprite ground/green_1/ground/middle.png 10778 150 PASSIVE
Sprite ground/green_1/ground/middle.png 10778 104 PASSIVE
Sprite ground/green_1/ground/middle.png 10778 58 PASSIVE
Sprite ground/green_1/ground/middle.png 10778 12 PASSIVE
Sprite clouds/default_1/2_small.png 1222 716 PASSIVE
Sprite clouds/default_1/2_big.png 1804 878 PASSIVE
Sprite clouds/default_1/2_small.png 2805 662 PASSIVE
Sprite clouds/default_1/2_big.png 3707 843 PASSIVE
Sprite clouds/default_1/2_small.png 4419 889 PASSIVE
Sprite clouds/default_1/2_small.png 5400 1020 PASSIVE
Sprite clouds/default_1/2_big.png 6031 907 PASSIVE
Sprite clouds/default_1/2_small.png 6421 779 PASSIVE
Sprite clouds/default_1/2_small.png 8545 1704 PASSIVE
Sprite clouds/default_1/2_big.png 8422 2174 PASSIVE
Sprite clouds/default_1/2_small.png 9267 968 PASSIVE
Sprite clouds/default_1/2_big.png 9747 849 PASSIVE
Sprite clouds/default_1/2_small.png 10023 775 PASSIVE
Sprite clouds/default_1/2_small.png 10491 765 PASSIVE
Sprite ground/green_1/hedges/small_2.png 2252 274 PASSIVE
Sprite ground/green_2/hedges/small_2.png 7561 234 PASSIVE
Sprite ground/green_1/hedges/small_1.png 9387 473 PASSIVE
Sprite ground/green_1/hedges/big_1.png 10112 445 PASSIVE
Sprite ground/green_2/hedges/big_1.png 9944 416 PASSIVE
Sprite ground/green_2/hedges/big_2.png 9191 651 PASSIVE
Sprite ground/green_1/hedges/small_2.png 10655 472 PASSIVE
Sprite ground/green_1/ground/left.png 10602 410 PASSIVE
Sprite ground/green_1/ground/left.png 10602 365 PASSIVE
Sprite ground/green_1/ground/left.png 10602 320 PASSIVE
Sprite signs/default_1/1_ending.png 8975 587 PASSIVE

### Enemy Objects ###
Enemy TURTLE 1455 462 0
Enemy TURTLE 1614 461 0
Enemy TURTLE 1796 461 0
Enemy TURTLE 1960 461 0
Enemy TURTLE 2158 453 0
Enemy GOOMBA 2510 305 7 0
Enemy TURTLE 5143 660 0
Enemy GOOMBA 3235 498 7 0
Enemy GOOMBA 3670 89 7 0
Enemy GOOMBA 6075 489 7 -1
Enemy GOOMBA 7231 408 7 0
Enemy GOOMBA 7775 1589 7 -1
Enemy GOOMBA 7883 2186 7 -1
Enemy JPIRANHA 7516 1474 3 200
Enemy GOOMBA 8405 250 7 -1
Enemy GOOMBA 9488 483 7 0
Enemy TURTLE 9068 603 0
Enemy TURTLE 10245 369 0
Enemy JPIRANHA 10452 430 2 200

### Active Objects ###
Sprite ground/green_1/ground/up.png 10893 457 HALFMASSIVE
Sprite ground/green_1/ground/up.png 10657 457 HALFMASSIVE
Sprite ground/green_1/ground/up.png 10716 457 HALFMASSIVE
Sprite ground/green_1/ground/up.png 10775 457 HALFMASSIVE
Sprite ground/green_1/ground/up.png 10834 457 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7819 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 121 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 180 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 239 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 659 1095 HALFMASSIVE
Sprite ground/green_1/ground/up.png 718 1095 HALFMASSIVE
Sprite ground/green_1/ground/up.png 777 1095 HALFMASSIVE
Sprite ground/green_1/ground/up.png 298 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 357 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 416 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 475 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 534 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 593 444 HALFMASSIVE
Sprite ground/green_1/ground/up.png 836 1095 HALFMASSIVE
Sprite ground/green_1/ground/left_up.png 1362 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1417 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1476 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1535 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1594 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1653 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1712 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1771 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1830 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1889 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 1948 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 2007 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 2066 352 HALFMASSIVE
Levelexit 5284 197 1 
Sprite ground/green_1/ground/up.png 2125 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 2184 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 2243 352 HALFMASSIVE
Sprite ground/green_1/ground/up.png 2302 352 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 2361 352 HALFMASSIVE
Goldpiece 1485 301 4
Goldpiece 1663 304 4
Goldpiece 1890 302 4
Goldpiece 2160 304 4
EnemyStopper 2576 283
movingplatform 2652 274 2 200 3.000000 3 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
BonusBox 3129 87 LIFE
Sprite ground/green_1/ground/up.png 5383 82 HALFMASSIVE
Sprite ground/green_1/ground/hill_left_up.png 5329 82 HALFMASSIVE
Sprite ground/green_1/ground/up.png 5442 82 HALFMASSIVE
Sprite ground/green_1/ground/up.png 5501 82 HALFMASSIVE
Sprite ground/green_1/ground/up.png 5560 82 HALFMASSIVE
Moon 5572 129
Goldpiece 5269 229 2
BonusBox 3643 251 AUTO
movingplatform 4298 438 2 250 3.000000 3 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
movingplatform 4095 435 1 300 3.000000 3 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
EnemyStopper 3995 69
EnemyStopper 3010 475
EnemyStopper 3289 476
Goldpiece 4136 512 4
Goldpiece 4859 633 4
Goldpiece 5091 638 4
Goldpiece 3386 364 2
Goldpiece 5529 701 4
Goldpiece 5619 702 4
GoldBox 1845 554 2 1
GoldBox 1888 554 2 1
GoldBox 1931 554 2 1
movingplatform 8333 1342 1 350 5.000000 0 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
EnemyStopper 6215 452
EnemyStopper 5915 448
EnemyStopper 7166 377
EnemyStopper 7467 383
Sprite ground/green_1/ground/left_up.png 7764 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7878 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7937 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7996 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 8055 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 8114 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 8173 607 HALFMASSIVE
Sprite ground/green_1/ground/up.png 8232 607 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 8291 607 HALFMASSIVE
GoldBox 7578 442 4 1
GoldBox 7621 442 2 1
Goldpiece 7935 765 4
GoldBox 8223 826 2 1
GoldBox 8181 826 4 1
GoldBox 8138 826 2 1
Goldpiece 6439 544 4
Goldpiece 6608 551 4
Goldpiece 6785 559 2
Goldpiece 6985 565 4
movingplatform 6316 483 2 600 3.000000 4 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
Sprite ground/green_1/ground/hill_right_up.png 8166 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 8107 1516 HALFMASSIVE
